filename,samples,basename,quality,noni,tag,cmt,mark,rpk_cnt,hN,hS,hV,hU,mlS,mlV,mlU,h_nz_cnt,h_nz_len,h_nz_frac%,ml_nz_cnt,ml_nz_len,ml_nz_frac%,flags,recordingId,userId,notes
1010_1,127999,1630859.89,0,,,,,770,770,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,613f58b73d08d44842cdcd91,613b1d903d08d4df57cdc8f9,"Visai gera kokybė, tačiau labai daug U sužymimi kaip U"
1011_0,127999,1630890.629,0,1,1111,,x,604,600,0,4,0,0,0,0,1,1200,0.9375073242759709,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,613f59b33d08d46608cdcf38,613b1db23d08d4ea68cdc8fa,Skilvelinės tachikardijos epizodas.
1011_1,127999,1630878.738,0,6,1111,,x,714,713,1,0,0,0,0,0,6,9200,7.187556152782444,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,613f59b33d08d40c95cdcf25,613b1db23d08d4ea68cdc8fa,Idealus
1011_2,127999,1630876.859,0,,,,,792,792,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,613f59b33d08d4d31dcdcf22,613b1db23d08d4ea68cdc8fa,Idealus
1012_0,127999,1631702.918,0,,3333,,xx,761,756,1,4,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING,PSEUDO_ANNOTATED",61448382bd0cc51834275263,6143507abd0cc5051b275171,geras 
1012_1,127999,1631727.631,0,,,,,646,644,2,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING,PSEUDO_ANNOTATED",61448349bd0cc5604f2751e0,6143507abd0cc5051b275171,"Silpnas EMG per visą EKG, vietomis sustiprėja"
1012_2,127999,1631734.441,0,,3333,,xx,487,485,2,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING,PSEUDO_ANNOTATED",61448349bd0cc5c9052751df,6143507abd0cc5051b275171,Labai švarus
1013_0,127999,1631080.771,0,,,,x,890,509,0,381,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc52fe9275398,6144c4fbbd0cc552e427535f,"izolinija vaikšto nedaug, labai nedaug vietomis išlenda raumenų triušmai, 381 V, bet atpažino 326, 8 min."
1013_1,127999,1631083.411,0,,,,x,997,719,0,278,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc555682753a9,6144c4fbbd0cc552e427535f,"Labai geras, daug V ir bigeminija. Raumenų triukšmo segmentas, nuo 15200, 1 pikas, nuo 89600, apie 12 pikų, daug daugiau tokių segmentų"
1013_10,127999,1631073.608,0,,,,x,726,568,0,158,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc511df2753b2,6144c4fbbd0cc552e427535f,"geras, daug V ir bigeminija"
1013_11,127999,1631084.032,1,,,,,1009,851,0,158,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc50c862753b8,6144c4fbbd0cc552e427535f,"daug aukšto dažnio triukšmo, daug V"
1013_12,127999,1631075.662,0,,,,,725,570,0,155,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc567292753b5,6144c4fbbd0cc552e427535f,"geras, daug V ir bigeminija"
1013_13,127999,1631074.415,0,3,1111,,x,716,584,0,132,0,0,0,0,3,2900,2.265642700333596,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc524f92753b3,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_14,127999,1631080.143,0,1,1111,,x,726,597,0,129,0,0,0,0,1,2000,1.5625122071266182,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5b5c3275399,6144c4fbbd0cc552e427535f,"labai geras, daug V ir bigeminija, "
1013_15,127999,1631075.042,0,,,,,711,583,0,128,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc56eda2753b4,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_16,127999,1631072.98,0,,,,,682,589,0,93,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5050f2753b1,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_17,127999,1631068.862,0,,,,,693,625,0,68,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5e6492753ac,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija"
1013_18,127999,1631085.896,0,,,,,858,791,0,67,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5113c2753bb,6144c4fbbd0cc552e427535f,"geras, daug V ir bigeminija"
1013_19,127999,1631069.482,0,,,,,686,631,0,55,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc563942753ad,6144c4fbbd0cc552e427535f,"geras, daug V ir bigeminija"
1013_2,127999,1631081.543,1,,,,,1116,873,0,243,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5da6b275397,6144c4fbbd0cc552e427535f,"Nuolat lenda raumenų triukšmai, yra karts nuo karto nedideli izolinijos šuoliai"
1013_20,127999,1631071.96,0,,,,,674,621,0,53,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc53d8f2753b0,6144c4fbbd0cc552e427535f,idealus
1013_21,127999,1631084.656,0,,,,,907,855,0,52,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc54a342753b9,6144c4fbbd0cc552e427535f,"pusė su aukšto dažnio triukšmais, kita pusė ideali"
1013_22,127999,1631032.393,1,,,,,911,862,0,49,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc52ca32753a4,6144c4fbbd0cc552e427535f,"Naudota cluster testavimui.  Yra intervalų su paplaukiančia izolinija, taip pat yra intervalų su padidėjusiu raumenų triukšmu, bei kontaktinio triūkšmo. Daug V, nemažai akivaizdžių (apie 20%) neatpažinta"
1013_23,127999,1631082.171,0,,,,,966,920,0,46,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5c10c27539f,6144c4fbbd0cc552e427535f,"geras, daug V"
1013_24,127999,1631068.242,0,,,,,679,646,0,33,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc59ea72753ab,6144c4fbbd0cc552e427535f,"geras, daug V ir bigeminija"
1013_25,127999,1631070.122,0,,,,,678,655,0,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc540cb2753ae,6144c4fbbd0cc552e427535f,idealus
1013_26,127999,1631085.276,0,,,,,794,774,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc56ae62753ba,6144c4fbbd0cc552e427535f,"Silpnas BW, kartais pasirodo nedidelis EMG"
1013_27,127999,1631047.03,0,,,,,703,684,0,19,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5674f275389,6144c4fbbd0cc552e427535f,su aukšto dažnio triukšmais
1013_28,127999,1631037.236,2,,,,,999,984,0,15,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5dcdc27536c,6144c4fbbd0cc552e427535f,
1013_29,127999,1631061.335,0,,,,,680,671,0,9,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5aad427537f,6144c4fbbd0cc552e427535f,su aukšto dažnio triukšmais
1013_3,127999,1631078.776,0,,,,,763,531,0,232,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5c5a327539b,6144c4fbbd0cc552e427535f,"Labai geras, daug V ir bigeminija"
1013_30,127999,1631031.749,1,,,,,871,867,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5275a27536b,6144c4fbbd0cc552e427535f,daug triukšmo
1013_31,127999,1631050.134,0,,,,,662,658,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc580df2753a3,6144c4fbbd0cc552e427535f,"pusė su aukšto dažnio triukšmais, kita pusė ideali, ištryniau vieną R"
1013_32,127999,1631039.923,1,,3333,,NC,904,900,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc50d1d27537e,6144c4fbbd0cc552e427535f,"Nuo 61200 prasideda aiškiai matomi raumenų triukšmai, 82400, 112000 ir dr keletą vietų - intensyvus izolinijos"
1013_33,127999,1631033.093,0,,,,,759,755,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5d0fe27536d,6144c4fbbd0cc552e427535f,geras
1013_34,115199,1631086.524,2,,,,,109,107,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc55b932753bc,6144c4fbbd0cc552e427535f,"tik pradžioje truputis R, po to be kūno"
1013_35,127999,1631043.288,0,,,,,805,803,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc502b7275370,6144c4fbbd0cc552e427535f,beveik idealus
1013_36,127999,1631029.205,0,,,,,825,823,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5bedf275378,6144c4fbbd0cc552e427535f,beveik idealus
1013_37,127999,1631030.505,0,,,,,774,773,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5276f275387,6144c4fbbd0cc552e427535f,"BW nedidelis ir pastovus, yra pora epizodų su šuoliais"
1013_38,127999,1631058.853,0,,,,,605,604,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5a5fd2753a0,6144c4fbbd0cc552e427535f,"Ryškus BW tik pačioje pradžioje, toliau kokybė gera"
1013_39,127999,1631027.89,0,,,,,1007,1006,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc51436275385,6144c4fbbd0cc552e427535f,daug aukšto dažnio triukšmo
1013_4,127999,1631078.157,0,,,,,745,540,0,205,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc58e7f27539c,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija"
1013_40,127999,1631070.997,0,,,,,671,671,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc52fcc2753af,6144c4fbbd0cc552e427535f,Idealus
1013_5,127999,1631077.534,0,,,,,742,544,0,198,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc525b727539d,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija"
1013_6,127999,1631076.286,0,,,,,735,541,0,194,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc50b5e2753b6,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_7,127999,1631079.524,0,,,,,746,557,0,189,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5633d27539a,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_8,127999,1631076.91,0,,,,,728,542,0,186,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5acb62753b7,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija, yra ML neatpažintų V"
1013_9,127999,1631082.791,0,,,,,893,724,0,169,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6144cd8bbd0cc5f2cd27539e,6144c4fbbd0cc552e427535f,"Idealus, daug V ir bigeminija"
1014_0,127999,1630947.302,2,,,,,816,816,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145ae5ebd0cc5e15f2756e4,6144c532bd0cc54c83275360,"triukšmų, panašu į kontaktinius"
1015_0,127999,1630995.587,0,4,1111,,*,558,493,0,65,0,0,0,0,4,2100,1.640637817482949,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc52da6275905,6144c588bd0cc52ba0275362,"Idealus, daug V"
1015_1,127999,1630997.466,0,,,,,571,524,0,47,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5261f275908,6144c588bd0cc52ba0275362,
1015_10,127999,1630994.958,0,,,,,567,536,0,31,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc54db8275904,6144c588bd0cc52ba0275362,"BW, bet staigių nėra, vienas didesnis kalnelis"
1015_11,127999,1630938.621,0,,,,,660,629,0,31,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5915527591d,6144c588bd0cc52ba0275362,"Nedidelis BW, išskyrus vieną kitą kalnelį, antroje dalyje pradeda matytis EMG"
1015_12,127999,1630937.367,0,,,,,668,640,0,28,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5dc58275920,6144c588bd0cc52ba0275362,"Yra keletas epizodų su ryškiu EMG ir BW kalneliu, šiaip BW nedidelis"
1015_13,127999,1630969.301,0,,,,,572,544,0,28,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc51ff42758d7,6144c588bd0cc52ba0275362,"labai geras,  V  "
1015_14,127999,1630958.655,0,,,,,652,624,0,28,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc5f3d72758ba,6144c588bd0cc52ba0275362,"labai geras,  V  "
1015_15,127999,1631003.102,0,,,,,584,557,0,27,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5259c275911,6144c588bd0cc52ba0275362,"labai geras,  V  "
1015_16,127999,1630998.09,0,,,,,549,522,0,27,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc527f5275909,6144c588bd0cc52ba0275362,Nedidelis BW
1015_17,127999,1630941.751,0,1,1111,,*,603,578,0,25,0,0,0,0,1,200,0.15625122071266181,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc582a4275926,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_18,127999,1630999.968,0,,,,,539,515,0,24,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5334d27590c,6144c588bd0cc52ba0275362,"Silpnas, bet pastovus BW"
1015_19,127999,1630998.715,0,,,,,550,527,0,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc585e427590a,6144c588bd0cc52ba0275362,"Ryškus BW, bei AMG epizodas, bet abu - tik pradžioje"
1015_2,127999,1630996.837,0,,,,,560,514,0,46,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc59811275910,6144c588bd0cc52ba0275362,"Silpnas BW per visą įrašą, apie 118500 išlenda BW šuolis kartu su EMG"
1015_20,127999,1630942.376,0,,,,,618,595,0,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc52e84275927,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_21,127999,1630999.344,0,,,,,561,538,0,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc56cf727590b,6144c588bd0cc52ba0275362,"Yra tik vienoje vietoje staigus izolinijos šoktelėjimas su triukšmų išlindimu ties 119000, ML V gaudo neblogai, yra dubletų, tripletų"
1015_22,127999,1630941.126,0,,,,,584,562,0,22,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc53681275925,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_23,127999,1630994.333,0,,,,,554,532,0,22,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc54029275903,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_24,127999,1630968.676,0,,,,,569,548,0,21,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc57b132758da,6144c588bd0cc52ba0275362,"geras, V "
1015_25,127999,1630971.811,0,,,,,566,546,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc526c92758de,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_26,127999,1630970.555,0,,,,,568,549,0,19,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc52dcd2758dc,6144c588bd0cc52ba0275362,"idealus,  V  "
1015_27,127999,1630972.436,1,,,,,633,614,0,19,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc557ab2758df,6144c588bd0cc52ba0275362,"BW, kartais ryškus ir staigus, yra vietų su EMG "
1015_28,127999,1630971.181,0,,,,,583,564,0,19,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5f7342758dd,6144c588bd0cc52ba0275362,"Pastovus nedidelis BW, silpnas EMG, kartais sustiprėja"
1015_29,127999,1630946.757,0,,,,,621,603,0,18,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5939627592c,6144c588bd0cc52ba0275362,beveik idealus
1015_3,127999,1631000.593,0,,,,,568,528,0,40,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5b10527590d,6144c588bd0cc52ba0275362,labai geras
1015_30,127999,1630940.501,0,,,,,646,629,0,17,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc50dcc275924,6144c588bd0cc52ba0275362,"geras, ištryniau vieną R, aukštas dažnis"
1015_31,127999,1630937.996,0,,,,,663,647,0,16,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5b84e275921,6144c588bd0cc52ba0275362,"Nedidelis BW, nedidelis EMG, bet yra keleta staigių BW šuolių su padidėjusiu EMG"
1015_32,127999,1630931.105,0,,,,,690,675,0,15,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc536d32758c6,6144c588bd0cc52ba0275362,idealus
1015_33,127999,1630991.83,0,,,,,537,523,0,14,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc53e572758ff,6144c588bd0cc52ba0275362,
1015_34,127999,1630968.051,0,,,,,705,692,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc55ce42758d6,6144c588bd0cc52ba0275362,"Šiaip gera kokybė, tik įrašo pabaigoje  yra epizodas su ryškiu  EMG ir staigiu BW šuoliu"
1015_35,127999,1630974.317,1,,,,,559,546,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc570b82758e2,6144c588bd0cc52ba0275362,
1015_36,127999,1631002.473,1,,,,,609,596,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc57a35275919,6144c588bd0cc52ba0275362,"Iki vidurio kokybė gera, bet nuo vidurio yra tarpų su izolinijos šokinėjimu ir raumenų triukšmais. Gerai ML atpažista V"
1015_37,127999,1630973.062,0,,,,,586,573,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc52b202758e0,6144c588bd0cc52ba0275362,"Šiaip gera kokybė, tik įrašo pradžioje yra keletas didelio EMG, ir BW šuolio epizodų"
1015_38,127999,1630944.253,0,,,,,638,626,0,12,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc58f5227592a,6144c588bd0cc52ba0275362,idealus
1015_39,127999,1630993.079,0,,,,,570,558,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc504ff275901,6144c588bd0cc52ba0275362,"Šiaip gera kokybė, yra tik pora epizodų su padidėjusiu  EMG ir staigiu BW šuoliu"
1015_4,127999,1630984.331,0,,,,,547,507,0,40,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc56a5d2758f2,6144c588bd0cc52ba0275362,"Idealus, daug V"
1015_40,127999,1630943.629,0,,,,,639,627,0,12,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc52951275929,6144c588bd0cc52ba0275362,beveik idealus
1015_41,127999,1631001.847,0,,,,,646,634,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5304427590f,6144c588bd0cc52ba0275362,"geras, yra aukšto dažnio"
1015_42,127999,1630984.96,0,,,,,562,550,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc574182758f3,6144c588bd0cc52ba0275362,"Silpnas, bet pastovus BW (išskyrus epizodą ties 100000)"
1015_43,127999,1630946.132,0,,,,,714,703,0,11,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc520bf27592f,6144c588bd0cc52ba0275362,"pradžia negraži, paskui susitvarko"
1015_44,127999,1630969.93,0,,,,,555,545,0,10,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc509112758d9,6144c588bd0cc52ba0275362,geras
1015_45,127999,1630929.855,0,,,,,714,704,0,10,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc56e2b2758d0,6144c588bd0cc52ba0275362,"geras, yra aukšto dažnio"
1015_46,127999,1630987.458,0,,,,,571,563,0,8,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5ab1b2758f6,6144c588bd0cc52ba0275362,Nedidelis BW
1015_47,127999,1630985.584,0,,,,,563,556,0,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5749b2758f4,6144c588bd0cc52ba0275362,idealus
1015_48,127999,1630993.708,0,,,,,569,563,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc57731275902,6144c588bd0cc52ba0275362,beveik idealus
1015_49,127999,1631003.727,0,,,,,714,709,0,5,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc545ed275912,6144c588bd0cc52ba0275362,"geras, ištryniau du R, aukštas dažnis"
1015_5,127999,1630939.246,0,,,,,636,598,0,38,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5e68627592b,6144c588bd0cc52ba0275362,"Švarus, nedidelis BW"
1015_50,127999,1630982.455,0,,,,,552,547,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc50b032758ef,6144c588bd0cc52ba0275362,"Švarus, labai nedidelis nuolatinis BW"
1015_51,127999,1630959.28,0,,,,,713,708,0,5,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc549da2758b9,6144c588bd0cc52ba0275362,"geras, ištryniau vieną R, aukštas dažnis"
1015_52,127999,1630929.231,0,,,,,696,692,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc57f572758c8,6144c588bd0cc52ba0275362,"geras, ištryniau vieną R, "
1015_53,127999,1630930.48,0,,,,,721,717,0,4,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc5dd642758c7,6144c588bd0cc52ba0275362,geras
1015_54,127999,1630973.692,0,,,,,621,618,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5328d2758e1,6144c588bd0cc52ba0275362,"Yra BW, antroje dalyje yra epizodų su didele amplitude, yra EMG epizodų"
1015_55,127999,1630931.73,0,,,,,738,735,0,3,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",6145b1a6bd0cc51f4f2758c5,6144c588bd0cc52ba0275362,"geras, ištryniau vieną R, "
1015_56,127999,1630988.083,0,,,,,560,558,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc540d62758f9,6144c588bd0cc52ba0275362,"geras, ištryniau vieną R, "
1015_57,127999,1630983.083,0,,,,,552,550,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc58aac2758f0,6144c588bd0cc52ba0275362,"Nedidelis nuolatinis BW, labai silpnas EMG "
1015_58,127999,1630974.942,0,,,,,583,582,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5010c2758e3,6144c588bd0cc52ba0275362,"Nedidelis nuolatinis BW, labai silpnas EMG "
1015_59,127999,1630988.706,0,,,,,579,578,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6145b1a6bd0cc5e3632758fa,6144c588bd0cc52ba0275362,geras
